age,marital_status,no_of_dependants,education_level,relationship_to_student,income_in_kes,additional_income,employment_length,employment_status,guarantor_credit_score,existing_loans,outstanding_loan_amount,monthly_repayment_amount,monthly_expenses,missed_payments_last_year,financial_counseling,risk_score,risk_level
33,Single,4,Master’s Degree,Sibling,77212,35642,17,Employed,345,False,0,0,18332,3,True,40.11445744496639,Medium
63,Married,4,High School,Parent,122188,20794,17,Self-Employed,713,True,97248,20937,12497,2,True,43.657187304043475,Medium
62,Married,3,PhD,Parent,94705,24435,34,Self-Employed,620,False,0,0,38950,4,True,32.34636496269688,Low
60,Divorced,2,PhD,Sibling,15377,13087,4,Employed,691,False,0,0,29461,4,False,40.86228975591784,Medium
58,Divorced,1,Master’s Degree,Sibling,90965,40678,6,Employed,338,True,93775,41454,41909,3,True,62.21541167265359,Medium
32,Single,4,Bachelor’s Degree,Other,87961,42734,30,Employed,480,True,30406,47964,29015,2,False,56.31855920235792,Medium
46,Divorced,2,PhD,Other,27961,18308,8,Employed,336,True,78330,7498,38871,2,True,59.850925627705635,Medium
42,Single,2,PhD,Other,94437,21310,34,Unemployed,492,False,0,0,24967,5,True,42.500314580455004,Medium
52,Married,3,Master’s Degree,Guardian,57017,42068,16,Employed,308,True,81813,11840,47834,4,True,63.484627999447355,Medium
62,Married,3,PhD,Parent,16662,3279,13,Unemployed,756,True,74877,9265,29143,4,True,55.36199511743576,Medium
64,Divorced,1,PhD,Sibling,12197,11420,31,Self-Employed,459,False,0,0,24607,5,True,42.12816301003961,Medium
60,Married,0,High School,Guardian,13482,42113,40,Self-Employed,453,True,96684,41897,24119,0,True,51.30411321359491,Medium
60,Single,0,High School,Sibling,22752,11421,6,Self-Employed,558,False,0,0,20237,3,True,40.834628096159165,Medium
56,Divorced,6,Master’s Degree,Other,31520,35751,29,Unemployed,601,False,0,0,10814,5,True,39.71923395413097,Low
30,Married,4,Master’s Degree,Other,18691,37960,25,Employed,703,False,0,0,38536,4,False,41.748110564612695,Medium
65,Married,1,Master’s Degree,Parent,31227,10666,31,Employed,303,True,55411,44785,48600,4,False,69.9007869144331,Medium
61,Divorced,2,High School,Other,39144,40538,35,Unemployed,414,True,93588,16038,42454,4,True,66.27313113751498,Medium
29,Divorced,2,Bachelor’s Degree,Guardian,135004,18223,43,Self-Employed,463,False,0,0,12532,5,False,40.5671119388413,Medium
40,Divorced,3,High School,Parent,24538,20951,23,Self-Employed,634,True,86766,46877,16233,1,True,54.052950489085376,Medium
25,Married,6,Master’s Degree,Other,89711,28860,6,Unemployed,547,True,88265,41179,30148,2,True,61.83891378004974,Medium
25,Married,4,High School,Sibling,71264,44840,24,Employed,633,True,9906,28673,23740,4,False,54.43718451321728,Medium
55,Divorced,6,PhD,Parent,111400,5205,39,Employed,431,True,57159,24024,28219,0,True,43.52950339596573,Medium
50,Divorced,3,Master’s Degree,Other,57285,38055,33,Unemployed,354,False,0,0,33955,2,False,45.354851450676975,Medium
35,Divorced,3,Master’s Degree,Guardian,99843,3239,4,Employed,438,False,0,0,21656,3,True,39.75540898590771,Low
39,Married,3,Bachelor’s Degree,Guardian,90395,27258,42,Unemployed,583,True,98686,49460,40907,4,False,67.53605350096711,Medium
47,Divorced,2,High School,Guardian,114526,7264,8,Employed,838,True,44822,8251,15436,2,False,42.548382129501704,Medium
49,Divorced,0,High School,Sibling,149437,36500,0,Unemployed,840,True,58087,42469,36254,3,False,54.80019636087317,Medium
40,Divorced,4,High School,Guardian,33711,8186,22,Unemployed,462,False,0,0,28628,2,False,50.382021059224456,Medium
43,Single,2,Bachelor’s Degree,Other,64799,20184,39,Self-Employed,743,False,0,0,48905,2,False,36.78145918393663,Low
53,Divorced,5,PhD,Other,55643,25104,16,Self-Employed,827,True,49235,14088,14728,2,True,38.894100518559455,Low
49,Married,4,High School,Sibling,42226,28759,30,Employed,683,False,0,0,46510,5,False,45.520013499124985,Medium
19,Single,6,High School,Guardian,49147,22626,33,Unemployed,558,False,0,0,31506,2,False,48.69863599889473,Medium
22,Single,5,High School,Guardian,52920,35460,19,Employed,588,False,0,0,41045,5,False,51.980685953762546,Medium
53,Single,1,Master’s Degree,Other,22951,48086,44,Self-Employed,350,False,0,0,36877,4,False,47.01773429492493,Medium
32,Divorced,4,Master’s Degree,Guardian,71101,6284,18,Unemployed,656,True,7406,21549,35311,1,False,54.00930266740352,Medium
18,Single,1,PhD,Sibling,104435,8656,4,Self-Employed,757,True,98570,8309,41418,5,False,63.45087295753891,Medium
29,Married,1,Bachelor’s Degree,Sibling,62993,12199,15,Employed,781,True,66167,14328,17367,0,True,39.05040370360136,Low
57,Divorced,4,Bachelor’s Degree,Parent,106264,28767,23,Self-Employed,449,True,57972,14486,28874,2,True,49.853590586718255,Medium
52,Single,3,Master’s Degree,Guardian,136031,5295,26,Employed,719,False,0,0,44661,1,False,29.943385631389887,Low
37,Married,2,PhD,Guardian,25208,24874,47,Self-Employed,446,True,24825,956,16248,5,False,55.406693317675234,Medium
37,Married,6,High School,Sibling,40197,17164,20,Self-Employed,580,True,89969,43512,28518,2,True,60.71337542138713,Medium
20,Married,4,PhD,Other,36828,1152,47,Unemployed,533,False,0,0,15631,4,False,45.8670333499125,Medium
48,Single,3,PhD,Sibling,130383,44255,36,Unemployed,830,False,0,0,49027,2,False,30.444191931472783,Low
33,Divorced,6,PhD,Other,35815,28629,13,Employed,564,False,0,0,35104,0,False,36.50001799392097,Low
60,Divorced,3,Bachelor’s Degree,Guardian,131265,8796,43,Self-Employed,453,False,0,0,36541,2,False,36.444917347333515,Low
49,Single,6,PhD,Other,32458,43575,43,Employed,636,False,0,0,27035,2,False,32.08681530809616,Low
36,Divorced,5,High School,Sibling,63170,21116,27,Unemployed,749,True,34959,31832,17890,2,False,54.07691427926683,Medium
31,Single,6,High School,Sibling,143787,971,4,Self-Employed,748,True,48197,4695,19179,4,True,51.03853973197016,Medium
45,Single,3,High School,Sibling,132907,26139,15,Self-Employed,549,False,0,0,18059,2,True,32.21927972368057,Low
30,Divorced,0,PhD,Guardian,112846,23218,33,Unemployed,623,True,93034,38944,46029,4,True,60.558653103067144,Medium
24,Divorced,3,High School,Other,145515,13656,11,Self-Employed,576,False,0,0,14660,4,False,41.72597979552363,Medium
59,Married,1,Master’s Degree,Other,88172,41491,19,Employed,815,True,62740,22034,43293,2,False,44.30887331675416,Medium
40,Married,5,Master’s Degree,Other,120891,21264,40,Employed,600,False,0,0,13586,4,False,32.417491402781614,Low
28,Divorced,4,High School,Other,100058,12581,18,Employed,382,False,0,0,18808,2,True,39.344216140738695,Low
49,Divorced,6,PhD,Other,51659,38228,33,Unemployed,515,True,84058,47934,11840,2,True,54.59111105277701,Medium
48,Married,6,Bachelor’s Degree,Other,99555,31708,34,Self-Employed,369,False,0,0,40555,1,True,35.94319835313622,Low
35,Single,5,Master’s Degree,Sibling,67230,30492,41,Unemployed,817,False,0,0,30030,2,True,30.120467760891593,Low
55,Divorced,6,High School,Other,109378,30909,18,Unemployed,653,False,0,0,24605,0,True,29.00822186239293,Low
39,Divorced,5,Master’s Degree,Parent,79381,5251,1,Unemployed,667,True,46009,9376,45412,4,False,65.53931505848762,Medium
34,Married,2,Master’s Degree,Sibling,53449,1496,12,Self-Employed,850,True,98758,22924,20529,0,False,47.099884113475184,Medium
42,Single,6,Master’s Degree,Sibling,131200,16762,2,Unemployed,842,True,58174,2551,32115,5,True,53.44429689416967,Medium
22,Single,0,Bachelor’s Degree,Guardian,123797,1583,3,Self-Employed,451,True,49463,7633,33410,5,False,67.5043518292346,Medium
49,Divorced,6,Bachelor’s Degree,Parent,144561,19540,25,Employed,566,True,36693,34479,40767,2,True,48.36308284332689,Medium
27,Married,2,Bachelor’s Degree,Parent,137826,9757,44,Unemployed,496,True,37939,3357,35847,3,False,56.089811178962876,Medium
56,Married,0,High School,Guardian,149046,37459,8,Unemployed,451,True,17389,5748,38237,2,False,53.73017268029842,Medium
48,Divorced,1,High School,Sibling,54706,17407,7,Unemployed,480,True,47293,12801,45999,1,False,63.938377469835125,Medium
18,Married,1,Master’s Degree,Parent,114502,3399,7,Self-Employed,491,True,45946,1727,27889,0,False,50.48842254582297,Medium
35,Divorced,0,High School,Sibling,13748,20649,15,Employed,684,False,0,0,18173,0,True,28.77237704338215,Low
29,Single,2,PhD,Sibling,21935,9636,14,Self-Employed,705,False,0,0,26607,0,False,34.53228531270148,Low
52,Married,2,High School,Parent,123353,35306,34,Unemployed,429,True,81067,40927,39624,2,True,58.699973754259915,Medium
52,Single,5,High School,Guardian,77821,25090,12,Employed,382,False,0,0,20055,1,True,36.909681145804555,Low
26,Divorced,1,Bachelor’s Degree,Guardian,129391,18789,14,Self-Employed,307,False,0,0,44242,3,False,50.32706351294095,Medium
21,Married,5,High School,Sibling,36429,9688,46,Self-Employed,573,True,18636,24258,26535,3,True,54.466934188081424,Medium
56,Single,3,Bachelor’s Degree,Sibling,141535,32791,7,Employed,826,False,0,0,49776,3,True,29.334009527493777,Low
21,Married,3,PhD,Parent,105477,31735,28,Unemployed,685,True,81709,1979,17156,3,True,47.20006440729483,Medium
65,Married,0,High School,Guardian,106409,17832,29,Employed,428,True,59260,33490,10174,3,True,48.87311753523072,Medium
42,Divorced,6,Bachelor’s Degree,Guardian,53615,1201,25,Self-Employed,607,False,0,0,32986,1,True,35.391426161923185,Low
58,Single,2,High School,Sibling,10829,29841,23,Self-Employed,823,False,0,0,13609,4,True,32.59868951275675,Low
32,Married,6,PhD,Sibling,109801,41837,10,Self-Employed,606,False,0,0,42159,5,True,40.77051372202266,Medium
41,Married,2,Master’s Degree,Sibling,105402,9664,3,Self-Employed,786,False,0,0,18014,3,True,28.660471120935796,Low
19,Married,4,PhD,Guardian,54445,17920,25,Employed,311,False,0,0,13802,0,True,33.622546707193514,Low
47,Married,0,PhD,Sibling,144688,35743,11,Unemployed,711,False,0,0,27098,3,True,28.365250245924287,Low
34,Divorced,4,High School,Parent,83845,2824,8,Employed,531,True,83739,44583,40150,4,False,71.9059847922999,High
43,Divorced,6,Master’s Degree,Parent,32380,30824,10,Employed,358,True,52586,49637,34518,0,False,61.97829446255872,Medium
25,Single,4,High School,Parent,32530,7855,6,Employed,531,True,31080,46291,25901,3,True,63.81758646403243,Medium
62,Single,2,Bachelor’s Degree,Guardian,103580,48967,47,Unemployed,373,True,41097,33479,28491,1,True,49.22258794049921,Medium
44,Single,6,High School,Parent,115669,35546,46,Employed,762,True,25229,21257,25682,3,False,44.63306355623101,Medium
20,Married,0,PhD,Other,81172,33597,35,Self-Employed,413,True,57288,12429,48193,1,False,55.5228393257806,Medium
45,Single,1,High School,Parent,36865,11133,33,Unemployed,841,False,0,0,16862,2,False,35.240298638666296,Low
27,Married,2,High School,Sibling,52343,38553,23,Self-Employed,697,False,0,0,39468,3,False,41.535536918117344,Medium
49,Married,4,High School,Parent,36124,48967,16,Employed,523,False,0,0,12232,5,False,43.54732961960026,Medium
21,Married,3,PhD,Other,31204,43625,0,Employed,361,False,0,0,49471,0,False,45.30975755733628,Medium
24,Divorced,6,Bachelor’s Degree,Other,27803,46961,37,Self-Employed,836,True,70053,31146,20740,0,False,45.13515176844434,Medium
48,Single,1,PhD,Parent,56715,28608,42,Self-Employed,741,False,0,0,16318,3,False,29.25840054527033,Low
22,Married,6,PhD,Other,134289,49402,12,Employed,328,False,0,0,12788,1,True,30.28212825642443,Low
36,Divorced,4,PhD,Parent,51307,49462,42,Employed,610,True,93008,20392,48837,4,False,59.309832134107026,Medium
53,Single,0,Master’s Degree,Guardian,81535,19765,0,Self-Employed,461,True,47992,34109,20188,0,False,52.706892368057474,Medium
45,Single,1,Bachelor’s Degree,Parent,20058,10110,47,Self-Employed,351,True,1041,34576,46271,2,True,58.962730959749464,Medium
39,Divorced,2,PhD,Other,87305,16218,1,Unemployed,757,False,0,0,44302,4,False,45.18685960394216,Medium
32,Married,0,Master’s Degree,Guardian,81168,40933,16,Self-Employed,638,False,0,0,45545,4,False,42.1175204310583,Medium
23,Married,0,Master’s Degree,Sibling,85364,27076,33,Employed,351,False,0,0,36053,5,False,48.7024157723128,Medium
47,Single,6,High School,Sibling,74885,28197,32,Unemployed,356,False,0,0,13627,4,True,46.66444022105554,Medium
24,Divorced,5,High School,Guardian,34814,26840,15,Employed,840,True,89712,48940,30347,0,True,50.24309959288938,Medium
18,Divorced,3,Bachelor’s Degree,Other,46077,33922,37,Employed,730,False,0,0,27254,5,False,40.92482016026527,Medium
42,Divorced,6,Bachelor’s Degree,Sibling,74498,48405,12,Employed,340,False,0,0,48164,3,False,49.798784526112186,Medium
65,Divorced,6,High School,Other,98287,32495,35,Employed,839,False,0,0,49843,2,True,26.155943465045592,Low
48,Single,5,Master’s Degree,Sibling,87550,44424,30,Employed,824,True,92428,45805,15458,0,False,41.02729240858432,Medium
35,Single,3,PhD,Sibling,23943,899,16,Unemployed,659,True,55169,24286,31396,2,False,61.84471422216082,Medium
47,Single,3,Bachelor’s Degree,Other,141375,29941,9,Unemployed,650,False,0,0,43195,4,False,45.05708004421111,Medium
22,Single,1,Bachelor’s Degree,Parent,136068,43831,31,Self-Employed,538,False,0,0,28648,0,True,26.478679804734274,Low
61,Single,3,Master’s Degree,Guardian,32789,37694,6,Employed,658,False,0,0,19601,5,True,37.098389533020175,Low
36,Single,5,PhD,Sibling,79587,48364,8,Self-Employed,414,True,79049,19015,23218,0,True,50.234715544809795,Medium
25,Married,6,PhD,Parent,139616,3051,27,Self-Employed,439,True,21547,20290,13631,1,True,43.936182975960214,Medium
40,Married,2,PhD,Parent,89598,5338,27,Employed,350,True,57154,25527,29989,3,True,55.90211911761996,Medium
37,Single,2,PhD,Other,31848,20753,28,Employed,324,False,0,0,33075,4,True,46.32267938841301,Medium
34,Single,1,Bachelor’s Degree,Sibling,94786,32007,40,Unemployed,669,False,0,0,34107,3,False,39.577112045684814,Low
43,Single,4,Master’s Degree,Sibling,125454,20534,33,Unemployed,564,True,32785,42347,28252,2,False,55.347891479229986,Medium
51,Single,6,Bachelor’s Degree,Sibling,139560,45655,42,Employed,595,True,12488,15329,23889,3,False,43.31781645758497,Medium
32,Married,6,Bachelor’s Degree,Parent,81292,31771,4,Employed,661,False,0,0,36330,0,False,33.905036883116885,Low
59,Single,3,Bachelor’s Degree,Sibling,86705,35130,22,Unemployed,340,False,0,0,12145,5,True,45.474335285990605,Medium
46,Divorced,5,Master’s Degree,Guardian,112270,5370,19,Unemployed,585,True,66953,40849,11100,5,False,63.62467407479045,Medium
60,Divorced,3,High School,Other,99716,19419,10,Employed,762,True,20069,44366,33964,2,True,45.4967205775076,Medium
62,Single,5,Master’s Degree,Other,77043,7794,41,Employed,818,False,0,0,41734,4,True,30.7167517509441,Low
33,Divorced,2,Master’s Degree,Guardian,32754,17747,24,Unemployed,432,True,69643,42839,16221,5,True,68.546993627153,Medium
48,Divorced,1,Master’s Degree,Guardian,71139,8824,35,Unemployed,524,False,0,0,26510,2,False,40.06709081330018,Medium
42,Single,0,Bachelor’s Degree,Sibling,139451,47218,41,Self-Employed,440,False,0,0,48936,2,False,37.80714413926499,Low
49,Married,1,PhD,Guardian,114453,2379,4,Employed,745,False,0,0,32107,4,False,35.35079620152897,Low
53,Single,4,Bachelor’s Degree,Guardian,117067,25920,42,Self-Employed,643,True,52690,8326,44642,2,True,45.11778721009486,Medium
44,Married,1,High School,Other,65191,18210,17,Employed,631,False,0,0,11646,1,True,27.08851896472322,Low
42,Single,3,PhD,Parent,50361,8444,19,Self-Employed,343,False,0,0,42996,3,False,51.66588646587455,Medium
24,Divorced,5,PhD,Parent,107725,32392,12,Unemployed,717,False,0,0,43014,0,True,31.150880913696234,Low
35,Divorced,5,PhD,Other,23996,36329,16,Employed,741,True,71306,11914,27278,4,True,51.258938681035275,Medium
44,Divorced,0,Bachelor’s Degree,Sibling,62745,15428,37,Self-Employed,497,False,0,0,15962,4,False,40.78207102514507,Medium
49,Single,0,Master’s Degree,Other,56582,16079,19,Self-Employed,642,False,0,0,23622,1,True,29.125574445979552,Low
39,Single,3,Bachelor’s Degree,Other,83889,4937,19,Unemployed,639,True,6234,22528,20021,2,True,49.921722415031766,Medium
45,Divorced,3,High School,Sibling,138607,31080,8,Self-Employed,754,True,78486,48194,30922,4,False,58.550893368333796,Medium
21,Single,0,High School,Guardian,75366,46416,20,Unemployed,687,True,73177,12452,21822,2,True,51.90566411992263,Medium
53,Married,4,Bachelor’s Degree,Guardian,126519,33332,15,Unemployed,797,True,9754,20770,10601,1,True,34.51108143501887,Low
26,Divorced,6,Master’s Degree,Parent,30205,42630,25,Self-Employed,313,False,0,0,36369,2,False,49.211729925393755,Medium
65,Single,3,Bachelor’s Degree,Sibling,87065,28023,1,Employed,615,False,0,0,18632,3,False,36.162277048908535,Low
23,Single,6,Master’s Degree,Parent,137601,49289,7,Employed,304,True,78122,45989,37712,3,False,68.56039146172976,Medium
41,Married,3,PhD,Other,44706,49063,16,Unemployed,494,False,0,0,11500,4,True,39.21148920696325,Low
34,Married,4,Master’s Degree,Sibling,84605,36361,27,Unemployed,416,True,5142,19791,11159,3,True,51.01539794234135,Medium
42,Single,6,Bachelor’s Degree,Sibling,149750,25424,5,Self-Employed,690,True,9812,32567,21136,2,False,47.77459271621994,Medium
46,Single,6,High School,Sibling,37557,48862,5,Employed,774,True,61952,1101,16824,0,True,39.90562028184583,Low
28,Single,4,Master’s Degree,Parent,39155,33073,46,Employed,690,True,59441,38867,13864,4,False,54.24666948420374,Medium
47,Married,0,High School,Guardian,127024,1232,30,Unemployed,493,True,80331,39539,15501,4,True,59.60387430505666,Medium
19,Divorced,1,High School,Parent,138117,16562,20,Self-Employed,587,False,0,0,18500,0,True,27.500554709404067,Low
21,Divorced,3,High School,Parent,101631,21239,19,Self-Employed,463,False,0,0,49422,3,True,46.55908746062448,Medium
39,Single,5,Master’s Degree,Parent,88066,40689,12,Self-Employed,769,True,26639,747,47252,1,False,46.19853584323478,Medium
33,Married,5,High School,Guardian,57652,33376,24,Unemployed,761,True,50015,16038,15052,5,False,58.97732349728286,Medium
40,Married,5,High School,Other,70692,41950,33,Unemployed,605,False,0,0,35701,5,True,44.61137907340886,Medium
34,Divorced,6,Bachelor’s Degree,Other,79489,33646,32,Unemployed,625,True,35587,20366,47589,2,False,58.53945959381045,Medium
25,Married,6,Master’s Degree,Other,90546,4697,47,Employed,546,True,55466,42337,20942,4,False,58.4192996684167,Medium
43,Divorced,2,High School,Sibling,127516,37348,41,Employed,745,False,0,0,30404,1,False,24.614446009026437,Low
40,Single,5,PhD,Guardian,137910,44114,30,Unemployed,308,True,78093,29190,36474,2,True,59.00411922538454,Medium
22,Divorced,2,PhD,Guardian,36124,14180,36,Unemployed,626,False,0,0,37503,3,False,45.42788098001289,Medium
62,Married,0,PhD,Guardian,93673,40715,30,Self-Employed,779,False,0,0,28138,4,True,24.11481105277701,Low
18,Married,6,PhD,Other,76533,42026,26,Unemployed,552,True,9153,1864,28898,3,False,54.4881480768168,Medium
33,Single,4,High School,Parent,42606,9675,25,Self-Employed,451,False,0,0,42616,1,False,48.213917472598325,Medium
